"ID"	"sex"	"age"	"stage"	"WH"	"captive"	"growth_rate"	"d.dev"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"out"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"	"29"	"30"	"31"	"32"	"33"	"34"	"35"	"36"	"37"	"38"	"39"	"40"	"41"	"42"	"43"	"44"	"45"	"46"	"47"	"48"	"49"	"50"	"51"	"52"	"53"	"54"	"55"	"56"	"57"	"58"	"59"	"60"	"61"	"62"	"63"	"64"	"65"	"66"	"67"	"68"	"69"	"70"	"71"	"72"	"73"	"74"	"75"	"76"	"77"	"78"	"79"	"80"	"81"	"82"	"83"	"84"	"85"	"86"	"87"	"88"	"89"	"90"	"91"	"92"	"93"	"94"	"95"	"96"	"97"	"98"	"99"	"100"	"101"	"102"	"103"	"104"	"105"	"106"	"107"	"108"	"109"	"110"	"111"	"112"	"113"	"114"	"115"	"116"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"141"	"142"	"143"	"144"	"145"	"146"	"147"	"148"	"149"	"150"	"151"	"152"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"165"	"166"	"167"	"168"	"169"	"170"	"171"	"172"	"173"	"174"	"175"	"176"	"177"	"178"	"179"	"180"	"181"	"182"	"183"	"184"	"185"	"186"	"187"	"188"	"189"	"190"	"191"	"192"	"193"	"194"	"195"	"196"	"197"	"198"	"199"	"200"
"key3.7"	"199_1_22_w"	2	1	1	1	"196_3_18_w/196_5_17_w"	0	0	0	0.05	0.05	0	-0.05	0	0	0.05	0.05	0	0	0.05	0.05	0.05	0	0.05	0	-0.05	0	0.05	1	1	1	1	2	1	1	1	2	2	2	2	1	2	1	1	1	2	1	1	2	1	2	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1
"key5.981"	"199_38_26_w"	2	1	1	1	"196_7_15_w/196_11_19_w"	0	0	0.05	0.05	0	0.05	0	-0.05	0	-0.05	0	0	-0.05	0.05	0.05	0	0	0.05	0	0	0	0.05	1	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	1	2	1	2	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	2	1	1	1	2
"key6.4291"	"200_35_10_w"	2	0	1	1	"197_7_28_w/197_10_32_w"	0	0	-0.05	-0.05	0	0.05	0	-0.05	-0.05	0	-0.05	0.05	0	0.05	0.05	0.05	0	0.05	-0.05	-0.05	0	0	2	1	2	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	1	2	2	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	2	2	2	2	1	2	1
"key6.124"	"200_22_4_w"	1	0	1	1	"197_18_15_w/197_9_35_w"	0	0	0.05	0.05	-0.05	0	0	0	-0.05	0	-0.05	0.05	0	0.05	0.05	0	0.05	0	0	0	0	0	1	2	1	1	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	2	1	1	1	2	2	2	2	1	2	2	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	2	1	2	2
"key5.891"	"199_23_29_w"	1	1	1	1	"196_10_43_w/196_6_9_w"	0	0	-0.05	0.05	0	0.05	-0.05	0.05	0.05	0	0.05	-0.05	0	0	0	0	-0.05	0.05	-0.05	-0.05	0.05	0	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	1	2	2	2	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	2
"key4.6182"	"199_31_23_w"	1	1	1	1	"195_24_22_w/196_19_43_w"	0	0	0	0.05	0	0.05	-0.05	0	0.05	0	0	0	-0.05	0.05	0.05	-0.05	0.05	0.05	0	-0.05	0	0	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2	1	1	1	2	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	2	1	1	2	2	2	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1
"key3.428"	"200_29_18_w"	1	0	1	1	"197_16_22_w/197_12_15_w"	0	0	0	0	0.05	0.05	0	0	0	0	-0.05	-0.05	0	-0.05	0.05	0.05	-0.05	0	0.05	-0.05	0	-0.05	2	1	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2
"key5.82"	"200_6_27_w"	1	0	1	1	"197_23_22_w/196_16_46_w"	0	0	0.05	0	0	0.05	0	-0.05	0.05	-0.05	0	0.05	0.05	0.05	0.05	0.05	0	0.05	0	0	-0.05	-0.05	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	2	1	2	2	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	1
"key3.761"	"200_18_31_w"	1	0	1	1	"196_7_5_w/197_12_12_w"	0	0	0	0	0	0.05	0.05	0	0.05	-0.05	-0.05	0	0	0	0.05	0	0	0.05	0	-0.05	0	0	1	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	1	1	1
"key4.423"	"200_25_24_w"	1	0	1	1	"197_12_5_w/197_24_8_w"	0	0	0	0	0.05	0.05	-0.05	-0.05	0.05	0	-0.05	0	0	0	0.05	0.05	-0.05	0	0	0	-0.05	0	2	1	2	1	2	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	2	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	2	1	1	2	1
"key3281"	"200_29_4_w"	2	0	1	1	"197_16_22_w/197_12_15_w"	0	0	0	0.05	0.05	0.05	-0.05	0	0.05	-0.05	-0.05	0.05	0	-0.05	0.05	0.05	-0.05	0	0	-0.05	0.05	-0.05	2	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	2	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	2	1	2	2	2	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1
"key4.3172"	"197_19_16_w"	2	3	2	1	"194_30_2_w/194_2_11_w"	0	0	-0.05	0	0	0.05	0	-0.05	0.05	0	0	-0.05	0.05	0	0	0	-0.05	0.05	0	0.05	-0.05	0	2	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	1
"key3.526"	"199_37_16_w"	1	1	1	1	"195_15_11_w/196_6_26_w"	0	0	0	0	0	0.05	0	0	0	-0.05	0	-0.05	-0.05	-0.05	0.05	0.05	-0.05	0	0.05	-0.05	-0.05	-0.05	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	1	2	1	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1	2	2	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1
"key35"	"199_6_6_w"	2	1	1	1	"196_19_7_w/196_20_20_w"	0	0	-0.05	-0.05	0.05	0.05	0	0	0	0.05	0	0	0.05	0	0.05	-0.05	0.05	0.05	0.05	-0.05	-0.05	-0.05	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2
"key4.6133"	"200_17_12_w"	2	0	1	1	"197_7_17_w/197_10_10_w"	0	0	-0.05	-0.05	0	0.05	0	0	-0.05	-0.05	-0.05	0	-0.05	0	0.05	0.05	0.05	0.05	0	0.05	-0.05	0	1	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	2	2	2	1	2	2	2	2	2	1	1	2	1
"key3.421"	"200_22_18_w"	2	0	1	1	"197_18_15_w/197_9_35_w"	0	0	0	0.05	0	0.05	0.05	0	-0.05	0	-0.05	0.05	-0.05	0.05	0.05	0	-0.05	0	0.05	0	0	0	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2
"key4.215"	"200_16_9_w"	2	0	1	1	"197_9_37_w/197_3_31_w"	0	0	-0.05	0	0	0.05	0	-0.05	0	0	-0.05	0.05	-0.05	0.05	0	0	0	0	0	0	-0.05	0	2	2	1	1	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2
"key3.1182"	"200_17_19_w"	1	0	1	1	"197_7_17_w/197_10_10_w"	0	0	-0.05	0	0	0.05	0	0.05	-0.05	-0.05	-0.05	0	-0.05	-0.05	0.05	0.05	0.05	0.05	-0.05	-0.05	-0.05	0	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	2	2	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1
"key3.6"	"200_1_28_w"	2	0	1	1	"196_5_3_w/197_3_3_w"	0	0	0	0.05	0	0.05	-0.05	-0.05	0	-0.05	0.05	0	0	0	0.05	0	0	0	0	0	-0.05	0.05	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	2	2	1	1	2	2	2	1	2	1	1	2	2	2	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	2	2	1	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	1	2	2
"key4.313"	"197_15_9_w"	2	3	1	1	"194_25_12_w/194_25_17_w"	0	0	0	0	-0.05	0.05	-0.05	0	0.05	0	-0.05	0.05	0.05	0.05	0.05	0.05	0	-0.05	0	0	-0.05	0	1	1	2	2	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	2	1	2	1	1	2	2	1	1	2	2	2	1	2	1	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	2	1	2	2	2	1	1	2	1	1	2	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1
"key3.3231"	"200_24_21_w"	1	0	1	1	"197_22_29_w/197_26_11_w"	0	0	0	-0.05	0.05	0.05	0	0	0.05	0	0.05	0.05	0	-0.05	0.05	0.05	0	0	-0.05	-0.05	0	-0.05	1	2	1	1	1	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	1	2	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	2	1	2	2	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1
"key4.15"	"200_6_5_w"	2	0	1	1	"197_23_22_w/196_16_46_w"	0	0	0	0	0	0.05	0	-0.05	0.05	-0.05	0.05	0	0	0.05	0.05	0.05	-0.05	0.05	-0.05	0.05	-0.05	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	1
"key523"	"197_24_1_w"	1	3	2	1	"194_33_6_w/194_4_20_w"	0	0	-0.05	0.05	0.05	0.05	-0.05	-0.05	0	0	0	-0.05	0	0	0.05	0	0	0.05	0	0	-0.05	0.05	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2	2	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	2	2	2	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1
"key514"	"200_15_2_w"	2	0	1	1	"197_28_1_w/197_18_13_w"	0	0	-0.05	0.05	0	0.05	-0.05	-0.05	0	-0.05	0	-0.05	-0.05	0.05	0.05	-0.05	-0.05	0.05	0	0.05	-0.05	-0.05	1	1	1	1	1	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	2	2	1	2	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1	1	2	2	2	2	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"key6.5101"	"198_11_20_w"	2	2	1	1	"195_25_16_w/194_5_11_w"	0	0	-0.05	0	-0.05	0.05	0	0	0	0	0	0.05	0	0	0.05	0.05	0	0	0	0	0	-0.05	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	2	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	1	2	2	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	2	2	1	1	2	2
